row;force;time
3971;-17.54;50266
3972;-17.06;50278
3973;-17.33;50290
3974;-17.39;50302
3975;-17.50;50314
3976;-17.20;50325
3977;-16.95;50337
3978;-17.22;50349
3979;-17.30;50361
3980;-16.98;50373
3981;-16.35;50385
3982;-17.29;50397
3983;-17.12;50409
3984;-16.40;50421
3985;-16.95;50433
3986;-16.87;50444
3987;-17.11;50456
3988;-17.15;50468
3989;-16.45;50480
3990;-17.38;50492
3991;-17.99;50504
3992;-18.03;50516
3993;-17.36;50528
3994;-17.04;50540
3995;-17.01;50552
3996;-17.30;50563
3997;-16.83;50575
3998;-16.53;50587
3999;-17.12;50599
4000;-17.14;50611
4001;-17.49;50623
4002;-17.52;50635
4003;-17.50;50647
4004;-18.21;50659
4005;-17.57;50671
4006;-17.38;50682
4007;-17.15;50694
4008;-16.82;50706
4009;-16.30;50718
4010;-15.97;50730
4011;-15.85;50742
4012;-14.68;50754
4013;-14.41;50766
4014;-17.26;50778
4015;-17.03;50790
4016;-17.37;50801
4017;-17.80;50813
4018;-17.79;50825
4019;-17.50;50837
4020;-17.46;50849
4021;-17.17;50861
4022;-17.60;50873
4023;-17.03;50885
4024;-17.17;50897
4025;-17.65;50909
4026;-17.52;50920
4027;-17.71;50932
4028;-17.70;50944
4029;-17.53;50956
4030;-17.77;50968
4031;-18.15;50980
4032;-17.30;50992
4033;-17.02;51004
4034;-17.13;51016
4035;-17.13;51028
4036;-17.76;51039
4037;-17.83;51051
4038;-17.48;51063
4039;-16.93;51075
4040;-16.99;51087
4041;-16.53;51099
4042;-17.40;51111
4043;-17.17;51123
4044;-17.24;51135
4045;-17.08;51147
4046;-17.31;51159
4047;-17.41;51170
4048;-17.90;51182
4049;-17.30;51194
4050;-16.89;51206
4051;-17.23;51218
4052;-16.85;51230
4053;-17.14;51242
4054;-17.36;51254
4055;-17.35;51266
4056;-17.56;51278
4057;-17.84;51289
4058;-17.42;51301
4059;-17.30;51313
4060;-16.85;51325
4061;-16.79;51337
4062;-17.05;51349
4063;-17.43;51361
4064;-17.83;51373
4065;-17.21;51385
4066;-17.11;51397
4067;-17.26;51408
4068;-17.00;51420
4069;-16.81;51432
4070;-17.12;51444
4071;-17.37;51456
4072;-17.74;51468
4073;-17.42;51480
4074;-16.83;51492
4075;-16.03;51504
4076;-17.05;51516
4077;-17.46;51527
4078;-17.65;51539
4079;-17.23;51551
4080;-17.14;51563
4081;-17.12;51575
4082;-17.47;51587
4083;-17.44;51599
4084;-16.89;51611
4085;-16.38;51623
4086;-16.84;51635
4087;-17.27;51646
4088;-16.99;51658
4089;-16.84;51670
4090;-17.11;51682
4091;-17.49;51694
4092;-17.38;51706
4093;-17.78;51718
4094;-17.47;51730
4095;-16.78;51742
4096;-17.18;51754
4097;-17.32;51765
4098;-17.17;51777
4099;-17.85;51789
4100;-17.74;51801
4101;-17.35;51813
4102;-17.40;51825
4103;-17.99;51837
4104;-17.90;51849
4105;-17.23;51861
4106;-17.31;51873
4107;-17.63;51884
4108;-17.50;51896
4109;-16.57;51908
4110;-17.01;51920
4111;-17.18;51932
4112;-17.30;51944
4113;-17.48;51956
4114;-16.95;51968
4115;-16.85;51980
4116;-17.09;51992
4117;-16.89;52004
4118;-16.76;52015
4119;-17.28;52027
4120;-16.78;52039
4121;-17.18;52051
4122;-16.92;52063
4123;-17.76;52075
4124;-17.68;52087
4125;-17.17;52099
4126;-16.97;52111
4127;-16.83;52123
4128;-17.80;52134
4129;-17.64;52146
4130;-17.00;52158
4131;-17.07;52170
4132;-17.04;52182
4133;-17.62;52194
4134;-17.78;52206
4135;-17.05;52218
4136;-16.83;52230
4137;-17.86;52242
4138;-17.90;52253
4139;-17.46;52265
4140;-17.33;52277
4141;-17.29;52289
4142;-17.73;52301
4143;-17.79;52313
4144;-16.77;52325
4145;-16.96;52337
4146;-17.33;52349
4147;-16.82;52361
4148;-17.37;52372
4149;-17.30;52384
4150;-17.16;52396
4151;-17.24;52408
4152;-17.78;52420
4153;-17.54;52432
4154;-17.74;52444
4155;-17.29;52456
4156;-16.80;52468
4157;-16.86;52480
4158;-17.47;52491
4159;-17.79;52503
4160;-18.21;52515
4161;-17.37;52527
4162;-16.52;52539
4163;-16.97;52551
4164;-17.85;52563
4165;-17.59;52575
4166;-17.27;52587
4167;-17.77;52599
4168;-17.98;52610
4169;-17.59;52622
4170;-16.64;52634
4171;-17.01;52646
4172;-16.98;52658
4173;-16.94;52670
4174;-17.49;52682
4175;-17.86;52694
4176;-18.12;52706
4177;-17.82;52718
4178;-16.96;52730
4179;-16.92;52741
4180;-17.65;52753
4181;-17.46;52765
4182;-17.79;52777
4183;-17.85;52789
4184;-17.73;52801
4185;-18.15;52813
4186;-17.51;52825
4187;-17.63;52837
4188;-17.96;52849
4189;-17.72;52860
4190;-17.54;52872
4191;-17.58;52884
4192;-17.42;52896
4193;-16.90;52908
4194;-17.35;52920
4195;-17.64;52932
4196;-17.78;52944
4197;-18.39;52956
4198;-17.70;52968
4199;-16.90;52979
4200;-16.83;52991
4201;-18.05;53003
4202;-17.58;53015
4203;-17.22;53027
4204;-17.11;53039
4205;-17.22;53051
4206;-18.14;53063
4207;-17.57;53075
4208;-17.88;53087
4209;-17.89;53098
4210;-17.60;53110
4211;-17.49;53122
4212;-17.65;53134
4213;-17.61;53146
4214;-17.22;53158
4215;-17.40;53170
4216;-17.32;53182
4217;-17.21;53194
4218;-17.30;53206
4219;-17.12;53217
4220;-17.35;53229
4221;-17.67;53241
4222;-17.54;53253
4223;-17.91;53265
4224;-17.43;53277
4225;-16.78;53289
4226;-17.43;53301
4227;-17.59;53313
4228;-17.14;53325
4229;-17.29;53336
4230;-17.34;53348
4231;-17.27;53360
4232;-17.25;53372
4233;-17.69;53384
4234;-17.98;53396
4235;-17.59;53408
4236;-17.42;53420
4237;-18.12;53432
4238;-17.52;53444
4239;-17.19;53456
4240;-16.91;53467
4241;-16.95;53479
4242;-17.09;53491
4243;-17.60;53503
4244;-17.30;53515
4245;-17.10;53527
4246;-17.27;53539
4247;-16.78;53551
4248;-17.53;53563
4249;-17.96;53575
4250;-17.42;53586
4251;-17.30;53598
4252;-17.41;53610
4253;-17.59;53622
4254;-17.16;53634
4255;-17.10;53646
4256;-17.08;53658
4257;-17.64;53670
4258;-18.00;53682
4259;-17.79;53694
4260;-17.24;53705
4261;-17.62;53717
4262;-17.42;53729
4263;-18.04;53741
4264;-16.87;53753
4265;-15.93;53765
4266;-17.00;53777
4267;-17.83;53789
4268;-17.62;53801
4269;-17.29;53813
4270;-17.35;53824
4271;-17.31;53836
4272;-17.13;53848
4273;-16.52;53860
4274;-17.10;53872
4275;-17.00;53884
4276;-17.13;53896
4277;-17.26;53908
4278;-17.43;53920
4279;-17.34;53932
4280;-17.48;53943
4281;-17.32;53955
4282;-17.01;53967
4283;-17.70;53979
4284;-17.85;53991
4285;-17.25;54003
4286;-17.17;54015
4287;-18.07;54027
4288;-18.23;54039
4289;-17.28;54051
4290;-16.76;54063
4291;-17.64;54074
4292;-17.96;54086
4293;-17.84;54098
4294;-17.36;54110
4295;-17.81;54122
4296;-17.48;54134
4297;-17.41;54146
4298;-17.70;54158
4299;-17.04;54170
4300;-17.43;54182
4301;-17.29;54193
4302;-16.89;54205
4303;-17.11;54217
4304;-17.44;54229
4305;-17.78;54241
4306;-17.41;54253
4307;-17.25;54265
4308;-17.50;54277
4309;-17.10;54289
4310;-16.92;54301
4311;-16.82;54312
4312;-17.23;54324
4313;-17.63;54336
4314;-17.24;54348
4315;-17.43;54360
4316;-17.89;54372
4317;-18.24;54384
4318;-17.64;54396
4319;-17.34;54408
4320;-17.69;54420
4321;-17.37;54431
4322;-17.18;54443
4323;-17.82;54455
4324;-18.19;54467
4325;-17.48;54479
4326;-17.69;54491
4327;-17.68;54503
4328;-17.75;54515
4329;-17.27;54527
4330;-17.67;54539
4331;-18.01;54550
4332;-17.80;54562
4333;-17.40;54574
4334;-17.44;54586
4335;-17.36;54598
4336;-17.59;54610
4337;-17.89;54622
4338;-17.74;54634
4339;-17.39;54646
4340;-17.59;54658
4341;-17.25;54669
4342;-17.06;54681
4343;-16.89;54693
4344;-17.28;54705
4345;-17.91;54717
4346;-17.63;54729
4347;-17.80;54741
4348;-18.07;54753
4349;-16.84;54765
4350;-16.58;54777
4351;-16.87;54788
4352;-17.17;54800
4353;-17.35;54812
4354;-17.03;54824
4355;-16.57;54836
4356;-16.66;54848
4357;-17.20;54860
4358;-17.32;54872
4359;-16.77;54884
4360;-16.77;54896
4361;-17.18;54907
4362;-18.04;54919
4363;-17.69;54931
4364;-18.09;54943
4365;-18.32;54955
4366;-17.54;54967
4367;-17.09;54979
4368;-16.44;54991
4369;-17.38;55003
4370;-18.46;55015
4371;-17.78;55026
4372;-17.07;55038
4373;-16.75;55050
4374;-16.97;55062
4375;-17.18;55074
4376;-16.98;55086
4377;-17.36;55098
4378;-17.88;55110
4379;-17.21;55122
4380;-17.48;55134
4381;-17.96;55146
4382;-17.59;55157
4383;-16.95;55169
4384;-17.60;55181
4385;-17.52;55193
4386;-17.79;55205
4387;-17.92;55217
4388;-17.80;55229
4389;-17.99;55241
4390;-17.48;55253
4391;-17.05;55265
4392;-17.01;55276
4393;-17.38;55288
4394;-17.26;55300
4395;-17.96;55312
4396;-18.22;55324
4397;-17.35;55336
4398;-17.14;55348
4399;-17.52;55360
4400;-17.37;55372
4401;-17.72;55384
4402;-17.34;55395
4403;-17.46;55407
4404;-17.44;55419
4405;-17.08;55431
4406;-17.13;55443
4407;-17.73;55455
4408;-17.59;55467
4409;-17.76;55479
4410;-17.72;55491
4411;-17.53;55503
4412;-18.10;55514
4413;-17.69;55526
4414;-17.86;55538
4415;-18.15;55550
4416;-17.55;55562
4417;-17.02;55574
4418;-17.25;55586
4419;-17.40;55598
4420;-17.57;55610
4421;-17.57;55622
4422;-17.10;55633
4423;-17.62;55645
4424;-17.53;55657
4425;-17.43;55669
4426;-17.50;55681
4427;-17.24;55693
4428;-16.88;55705
4429;-17.25;55717
4430;-17.35;55729
4431;-17.17;55741
4432;-17.60;55752
4433;-18.37;55764
4434;-17.67;55776
4435;-17.46;55788
4436;-17.78;55800
4437;-17.34;55812
4438;-17.77;55824
4439;-17.67;55836
4440;-16.91;55848
4441;-17.22;55860
4442;-17.70;55871
4443;-18.18;55883
4444;-18.24;55895
4445;-17.49;55907
4446;-18.24;55919
4447;-18.33;55931
4448;-18.43;55943
4449;-18.06;55955
4450;-17.79;55967
4451;-17.04;55979
4452;-17.47;55991
4453;-17.55;56002
4454;-17.18;56014
4455;-16.77;56026
4456;-17.33;56038
4457;-17.82;56050
4458;-17.74;56062
4459;-17.57;56074
4460;-17.48;56086
4461;-17.63;56098
4462;-17.70;56110
4463;-16.95;56121
4464;-17.28;56133
4465;-17.14;56145
4466;-17.34;56157
4467;-17.51;56169
4468;-17.09;56181
4469;-18.29;56193
4470;-17.88;56205
4471;-16.89;56217
4472;-17.47;56229
4473;-17.93;56240
4474;-17.71;56252
4475;-17.67;56264
4476;-17.78;56276
4477;-17.64;56288
4478;-17.26;56300
4479;-17.46;56312
4480;-17.02;56324
4481;-17.17;56336
4482;-17.15;56348
4483;-16.76;56359
4484;-15.98;56371
4485;-17.06;56383
4486;-18.25;56395
4487;-17.47;56407
4488;-17.12;56419
4489;-16.89;56431
4490;-16.81;56443
4491;-17.62;56455
4492;-18.09;56467
4493;-18.04;56478
4494;-17.39;56490
4495;-17.43;56502
4496;-17.19;56514
4497;-17.15;56526
4498;-17.40;56538
4499;-17.36;56550
4500;-17.54;56562
4501;-17.72;56574
4502;-17.64;56586
4503;-17.46;56597
4504;-17.06;56609
4505;-17.43;56621
4506;-17.69;56633
4507;-18.05;56645
4508;-17.66;56657
4509;-17.91;56669
4510;-18.38;56681
4511;-18.32;56693
4512;-18.09;56705
4513;-17.89;56716
4514;-17.04;56728
4515;-17.50;56740
4516;-17.86;56752
4517;-17.37;56764
4518;-17.41;56776
4519;-17.80;56788
4520;-17.89;56800
4521;-17.68;56812
4522;-17.35;56824
4523;-17.24;56836
4524;-17.63;56847
4525;-17.78;56859
4526;-17.66;56871
4527;-17.18;56883
4528;-17.53;56895
4529;-17.30;56907
4530;-17.09;56919
4531;-17.24;56931
4532;-17.15;56943
4533;-17.39;56955
4534;-17.46;56966
4535;-17.75;56978
4536;-17.56;56990
4537;-17.59;57002
4538;-17.22;57014
4539;-16.88;57026
4540;-17.05;57038
4541;-17.51;57050
4542;-17.67;57062
4543;-17.69;57074
4544;-17.80;57085
4545;-17.60;57097
4546;-17.63;57109
4547;-17.78;57121
4548;-17.12;57133
4549;-17.41;57145
4550;-17.47;57157
4551;-17.68;57169
4552;-17.78;57181
4553;-17.21;57193
4554;-17.28;57204
4555;-17.64;57216
4556;-17.59;57228
4557;-17.54;57240
4558;-17.11;57252
4559;-17.56;57264
4560;-17.66;57276
4561;-17.46;57288
4562;-17.54;57300
4563;-17.62;57312
4564;-17.42;57323
4565;-17.15;57335
4566;-17.01;57347
4567;-18.10;57359
4568;-17.83;57371
4569;-17.57;57383
4570;-17.61;57395
4571;-17.59;57407
4572;-17.59;57419
4573;-17.30;57431
4574;-16.75;57442
4575;-16.98;57454
4576;-17.47;57466
4577;-18.18;57478
4578;-18.04;57490
4579;-17.83;57502
4580;-18.40;57514
4581;-18.11;57526
4582;-17.52;57538
4583;-16.92;57550
4584;-17.64;57561
4585;-17.57;57573
4586;-17.22;57585
4587;-17.33;57597
4588;-17.49;57609
4589;-17.57;57621
4590;-17.27;57633
4591;-16.70;57645
4592;-16.96;57657
4593;-17.67;57669
4594;-17.64;57680
4595;-17.86;57692
4596;-17.09;57704
4597;-17.21;57716
4598;-17.94;57728
4599;-17.78;57740
4600;-16.47;57752
4601;-16.54;57764
4602;-17.37;57776
4603;-17.62;57788
4604;-17.27;57799
4605;-17.96;57811
4606;-18.25;57823
4607;-17.91;57835
4608;-17.27;57847
4609;-17.01;57859
4610;-17.69;57871
4611;-17.83;57883
4612;-17.91;57895
4613;-17.40;57907
4614;-17.56;57918
4615;-18.36;57930
4616;-17.95;57942
4617;-17.63;57954
4618;-18.34;57966
4619;-17.70;57978
4620;-17.53;57990
4621;-17.79;58002
4622;-17.79;58014
4623;-17.90;58026
4624;-17.63;58037
4625;-17.72;58049
4626;-17.38;58061
4627;-17.25;58073
4628;-17.88;58085
4629;-17.99;58097
4630;-17.83;58109
4631;-17.82;58121
4632;-17.77;58133
4633;-17.02;58145
4634;-17.28;58157
4635;-17.21;58168
4636;-17.76;58180
4637;-17.53;58192
4638;-17.77;58204
4639;-18.01;58216
4640;-18.47;58228
4641;-18.20;58240
4642;-17.57;58252
4643;-17.43;58264
4644;-17.58;58276
4645;-18.09;58287
4646;-18.28;58299
4647;-17.82;58311
4648;-17.31;58323
4649;-17.07;58335
4650;-17.55;58347
4651;-17.02;58359
4652;-16.78;58371
4653;-17.55;58383
4654;-17.57;58395
4655;-18.09;58406
4656;-18.66;58418
4657;-18.57;58430
4658;-17.51;58442
4659;-17.16;58454
4660;-16.84;58466
4661;-16.56;58478
4662;-17.22;58490
4663;-17.34;58502
4664;-17.27;58514
4665;-17.33;58525
4666;-17.21;58537
4667;-16.89;58549
4668;-17.54;58561
4669;-17.30;58573
4670;-17.70;58585
4671;-17.54;58597
4672;-17.04;58609
4673;-17.07;58621
4674;-17.24;58633
4675;-17.32;58644
4676;-17.35;58656
4677;-16.84;58668
4678;-16.80;58680
4679;-16.91;58692
4680;-16.95;58704
4681;-17.49;58716
4682;-18.02;58728
4683;-17.69;58740
4684;-17.37;58752
4685;-16.71;58763
4686;-16.73;58775
4687;-17.79;58787
4688;-17.98;58799
4689;-18.39;58811
4690;-17.67;58823
4691;-17.56;58835
4692;-18.28;58847
4693;-18.35;58859
4694;-17.29;58871
4695;-16.21;58882
4696;-16.75;58894
4697;-16.94;58906
4698;-17.83;58918
4699;-17.41;58930
4700;-18.06;58942
4701;-18.28;58954
4702;-17.60;58966
4703;-17.00;58978
4704;-17.51;58990
4705;-17.96;59002
4706;-17.63;59013
4707;-17.43;59025
4708;-17.33;59037
4709;-16.88;59049
4710;-17.59;59061
4711;-17.84;59073
4712;-17.90;59085
4713;-17.78;59097
4714;-17.93;59109
4715;-17.76;59121
4716;-16.94;59132
4717;-17.56;59144
4718;-17.79;59156
4719;-17.79;59168
4720;-17.51;59180
4721;-16.70;59192
4722;-17.22;59204
4723;-17.46;59216
4724;-17.13;59228
4725;-16.87;59240
4726;-17.68;59251
4727;-17.80;59263
4728;-17.42;59275
4729;-16.90;59287
4730;-17.37;59299
4731;-17.52;59311
4732;-17.75;59323
4733;-17.99;59335
4734;-17.31;59347
4735;-17.76;59359
4736;-18.03;59370
4737;-17.67;59382
4738;-17.21;59394
4739;-17.32;59406
4740;-17.22;59418
4741;-16.88;59430
4742;-16.86;59442
4743;-16.86;59454
4744;-17.42;59466
4745;-17.48;59478
4746;-17.48;59489
4747;-17.46;59501
4748;-17.61;59513
4749;-18.17;59525
4750;-17.72;59537
4751;-17.94;59549
4752;-17.61;59561
4753;-17.62;59573
4754;-17.72;59585
4755;-17.63;59597
4756;-17.49;59608
4757;-17.35;59620
4758;-17.69;59632
4759;-17.88;59644
4760;-17.93;59656
4761;-17.36;59668
4762;-17.65;59680
4763;-17.52;59692
4764;-17.11;59704
4765;-18.02;59716
4766;-17.61;59727
4767;-18.60;59739
4768;-18.46;59751
4769;-17.61;59763
4770;-17.86;59775
4771;-18.34;59787
4772;-18.26;59799
4773;-18.38;59811
4774;-18.03;59823
4775;-17.44;59835
4776;-17.89;59847
4777;-17.52;59858
4778;-17.14;59870
4779;-17.63;59882
4780;-17.48;59894
4781;-17.28;59906
4782;-17.62;59918
4783;-17.78;59930
4784;-18.35;59942
4785;-17.48;59954
4786;-17.77;59966
4787;-17.78;59977
4788;-16.93;59989
4789;-16.53;60001
4790;-16.93;60013
4791;-17.64;60025
4792;-17.75;60037
4793;-16.95;60049
4794;-17.09;60061
4795;-17.48;60073
4796;-17.75;60085
4797;-17.47;60096
4798;-17.43;60108
4799;-17.56;60120
4800;-17.15;60132
4801;-16.99;60144
4802;-16.84;60156
4803;-16.62;60168
4804;-17.03;60180
4805;-16.87;60192
4806;-16.69;60204
4807;-16.58;60215
4808;-16.64;60227
4809;-17.39;60239
4810;-18.04;60251
4811;-17.78;60263
4812;-17.71;60275
4813;-17.61;60287
4814;-17.20;60299
4815;-17.02;60311
4816;-17.69;60323
4817;-18.19;60334
4818;-18.02;60346
4819;-18.09;60358
4820;-17.75;60370
4821;-17.12;60382
4822;-17.62;60394
4823;-17.44;60406
4824;-16.92;60418
4825;-17.36;60430
4826;-17.67;60442
4827;-17.34;60453
4828;-17.28;60465
4829;-17.12;60477
4830;-17.12;60489
4831;-17.61;60501
4832;-17.58;60513
4833;-17.10;60525
4834;-16.91;60537
4835;-17.13;60549
4836;-17.35;60561
4837;-17.24;60572
4838;-17.17;60584
4839;-17.43;60596
4840;-16.99;60608
4841;-16.70;60620
4842;-17.58;60632
4843;-17.66;60644
4844;-17.79;60656
4845;-17.99;60668
4846;-17.73;60680
4847;-16.83;60692
4848;-17.31;60703
4849;-17.12;60715
4850;-16.69;60727
4851;-16.94;60739
4852;-16.76;60751
4853;-17.40;60763
4854;-17.50;60775
4855;-17.82;60787
4856;-18.50;60799
4857;-18.16;60811
4858;-16.91;60822
4859;-17.46;60834
4860;-17.89;60846
4861;-17.29;60858
4862;-17.48;60870
4863;-17.51;60882
4864;-17.43;60894
4865;-17.67;60906
4866;-17.65;60918
4867;-17.49;60930
4868;-17.67;60941
4869;-17.51;60953
4870;-17.26;60965
4871;-17.34;60977
4872;-18.02;60989
4873;-17.18;61001
4874;-16.97;61013
4875;-17.06;61025
4876;-17.11;61037
4877;-17.27;61049
4878;-16.67;61060
4879;-16.84;61072
4880;-17.50;61084
4881;-18.03;61096
4882;-17.66;61108
4883;-17.40;61120
4884;-16.68;61132
4885;-17.62;61144
4886;-17.50;61156
4887;-17.08;61168
4888;-17.43;61179
4889;-18.10;61191
4890;-17.86;61203
4891;-17.47;61215
4892;-17.14;61227
4893;-16.71;61239
4894;-17.72;61251
4895;-18.23;61263
4896;-17.65;61275
4897;-17.67;61287
4898;-17.48;61298
4899;-17.22;61310
4900;-17.76;61322
4901;-17.26;61334
4902;-17.41;61346
4903;-17.20;61358
4904;-17.44;61370
4905;-17.82;61382
4906;-18.01;61394
4907;-17.71;61406
4908;-17.36;61418
4909;-17.51;61429
4910;-17.67;61441
4911;-17.58;61453
4912;-17.06;61465
4913;-17.53;61477
4914;-17.09;61489
4915;-16.65;61501
4916;-17.13;61513
4917;-17.71;61525
4918;-17.43;61537
4919;-17.03;61548
4920;-17.71;61560
4921;-18.00;61572
4922;-18.21;61584
4923;-17.79;61596
4924;-18.02;61608
4925;-17.66;61620
4926;-17.31;61632
4927;-16.55;61644
4928;-17.64;61656
4929;-17.56;61667
4930;-17.62;61679
4931;-17.96;61691
4932;-17.86;61703
4933;-17.61;61715
4934;-17.37;61727
4935;-16.82;61739
4936;-16.99;61751
4937;-17.58;61763
4938;-17.78;61775
4939;-17.55;61786
4940;-17.86;61798
4941;-17.86;61810
4942;-17.41;61822
4943;-18.21;61834
4944;-17.19;61846
4945;-16.34;61858
4946;-17.03;61870
4947;-17.24;61882
4948;-17.32;61894
4949;-17.19;61905
4950;-17.04;61917
4951;-17.61;61929
4952;-17.50;61941
4953;-17.01;61953
4954;-17.36;61965
4955;-16.22;61977
4956;-14.94;61989
4957;-15.08;62001
4958;-16.10;62013
4959;-17.60;62024
4960;-17.70;62036
4961;-17.56;62048
4962;-17.40;62060
4963;-17.66;62072
4964;-17.77;62084
4965;-17.33;62096
4966;-17.17;62108
4967;-17.40;62120
4968;-17.74;62132
4969;-17.65;62143
4970;-16.93;62155
4971;-16.98;62167
4972;-17.02;62179
4973;-17.56;62191
4974;-17.44;62203
4975;-17.37;62215
4976;-17.32;62227
4977;-17.28;62239
4978;-17.42;62251
4979;-17.39;62263
4980;-17.82;62274
4981;-17.96;62286
4982;-17.34;62298
4983;-17.49;62310
4984;-16.99;62322
4985;-17.23;62334
4986;-17.59;62346
4987;-17.41;62358
4988;-17.26;62370
4989;-17.22;62382
4990;-17.53;62393
4991;-17.60;62405
4992;-17.64;62417
4993;-17.18;62429
4994;-17.55;62441
4995;-17.37;62453
4996;-17.14;62465
4997;-17.56;62477
4998;-17.37;62489
4999;-17.43;62501
